resp,valid,accu,nFrame,subject,session,stimulus_1,stimulus_2,stimulus_3,stimulus_4,stimulus_5,stimulus_6,stimulus_7,stimulus_8,stimulus_9,stimulus_10,target
1,1,0,5,4,1,0.42800243330122,-0.586453366386376,-0.539668302062135,-0.575992830884673,0.592203644612543,NaN,NaN,NaN,NaN,NaN,0
0,1,1,10,4,1,-0.113442679847832,0.54018491321483,-0.470694634638921,-0.599978117702181,0.190882912550199,-0.461898218390956,-0.563797140856751,-0.277525847725044,-0.0484550464010002,0.0394717264971461,0
1,1,1,6,4,1,0.532385349728618,0.14738933564346,-0.45853891235416,-0.311949009942253,0.59867421065798,0.599558422298847,NaN,NaN,NaN,NaN,1
0,1,1,7,4,1,0.547994882545862,-0.574846547560485,0.26754101855129,-0.366639588413499,0.104736564270841,-0.189706085060384,-0.0574021248059617,NaN,NaN,NaN,0
0,1,0,5,5,1,-0.590017933850667,-0.470370192228038,0.553887193839664,0.530024007507054,0.564085335754586,NaN,NaN,NaN,NaN,NaN,1
0,1,1,9,5,1,-0.58851947936322,-0.592843941893583,-0.595557192861391,0.403698944204858,0.59305179584091,0.108239227085074,-0.530555831966962,-0.517356162551178,0.405566272170105,NaN,0
1,1,0,5,5,1,0.578516430007468,-0.478785960923189,0.575025097663405,0.568540886100029,-0.31214067314126,NaN,NaN,NaN,NaN,NaN,0
0,1,1,8,5,1,-0.463110114425851,-0.595331885792752,-0.0043100019690552,0.599171745138104,-0.326100617355703,-0.0327649006636408,-0.581441775132865,0.570913435449918,NaN,NaN,0
1,1,1,9,5,1,0.590661199107866,0.598339468569328,0.404228542983179,-0.497866586398024,0.211928852240161,0.145888932163142,0.122218276105398,0.443240081591523,0.0967350529500082,NaN,1
0,1,0,5,5,1,0.581089130372445,-0.550346702869735,-0.512431563732983,-0.252301530255804,-0.432129710756253,NaN,NaN,NaN,NaN,NaN,1
1,1,1,7,5,1,0.25563139000869,-0.591932154269954,0.552516910827005,0.161368321174544,-0.582062297240311,0.494115643622547,0.576959875804254,NaN,NaN,NaN,1
1,1,1,5,5,1,-0.345345272068778,-0.0540699136470853,0.448964290375036,0.519281423402265,0.0081104394893071,NaN,NaN,NaN,NaN,NaN,1
0,1,1,10,5,1,-0.555344354225486,-0.111979760550599,-0.259011570668848,0.405797315617273,-0.590378637302935,0.447208832968471,-0.168759228379873,-0.517602147893886,0.415487037715596,-0.490913735982416,0
0,1,1,6,5,1,-0.593812344421026,-0.598659424055149,0.335295339695571,-0.359507267202258,-0.509965138827074,0.581039888151422,NaN,NaN,NaN,NaN,0
0,1,1,9,5,1,-0.115633539720406,-0.162329180780222,0.591813052534256,-0.58412878117382,-0.0715853167825803,-0.536810050415362,0.356614128879624,-0.395127150782751,-0.599645179614892,NaN,0
1,1,1,9,5,1,0.534411270279484,0.436010611436953,0.0737058075317594,0.15452694635817,-0.577728479514376,0.572845058115281,0.554567088464908,-0.465768755001988,-0.319832671263482,NaN,1
0,1,0,10,5,1,-0.287659214517576,0.28078181513012,0.283378899794812,0.344721560637678,0.598921122853983,-0.199697408413836,-0.105173684682804,0.260781649447103,-0.386065190421525,-0.306772637111589,1
0,1,1,7,5,1,-0.138488848059875,-0.47108957753426,0.312075072390892,-0.226788170265286,-0.442158359874005,0.359579846795827,-0.000756008532230507,NaN,NaN,NaN,0
0,1,0,8,5,1,0.58669671114246,0.505202728101038,0.184283839765714,0.592888937116018,-0.599665765407393,-0.579625473880038,-0.597139404936713,0.398431679418903,NaN,NaN,1
1,1,1,10,5,1,-0.461545787418814,-0.396595844104445,-0.532213316803062,0.294212406444879,0.0850469475666366,-0.559271307640302,0.597777147863256,0.288127143673538,0.292238235043798,-0.183164640558825,1
1,1,0,5,5,1,-0.403075466422745,-0.545879996431028,0.562604740498691,0.062340733929824,0.46443852714479,NaN,NaN,NaN,NaN,NaN,0
1,1,0,6,5,1,0.400418358799936,-0.588282715670204,-0.592482990701578,-0.598427903793204,0.119607572869418,0.397874939899922,NaN,NaN,NaN,NaN,0
0,1,0,9,5,1,-0.533539030541316,0.344933171688889,-0.222625396970128,0.57692292275671,-0.448250387843999,-0.58891805990906,-0.514808674872291,0.395474350123417,0.536383943820767,NaN,1
0,1,0,6,5,1,0.53745314638226,-0.407773173852657,-0.189917023278226,-0.202004729308054,-0.260338987380263,-0.586949854825852,NaN,NaN,NaN,NaN,1
1,1,0,7,5,1,0.512611392536449,-0.58437520981389,0.598431000748119,0.543590650457714,0.566812943812033,0.142443817609795,-0.579855182848385,NaN,NaN,NaN,0
1,1,1,10,5,1,-0.598249341274913,0.547316458983197,0.596252751989293,0.55666661018533,-0.430395209573386,0.599870715256537,0.338677282336488,0.415998904615318,0.0567023008985193,-0.531312466862284,1
0,1,0,8,5,1,-0.336804949906334,-0.375898997603501,-0.592659022163261,-0.596879911884729,0.571563122076858,-0.37606615670846,0.518598585580489,0.598945720549067,NaN,NaN,1
0,1,1,8,5,1,0.322086410950925,-0.245758437910636,-0.590972809946251,0.540516157623472,0.230443144377107,-0.109338482045185,-0.595089461810481,-0.471901318351409,NaN,NaN,0
1,1,1,6,5,1,-0.10597715481289,0.568479459169348,-0.0937428277339322,0.326547131003376,0.579785289395598,0.29429096646444,NaN,NaN,NaN,NaN,1
1,1,1,10,5,1,-0.134746056161157,0.498605145096382,0.557631950904594,0.57559793464885,0.249461270982367,-0.284946168951059,-0.134585378193722,0.574449313907222,0.230930744623111,-0.376492996008798,1
0,1,1,9,5,1,-0.335344322975913,-0.234053422267728,-0.229841097975413,0.0990687994278731,-0.22061236559687,-0.503958849655994,0.396847904854555,-0.589739700398625,-0.528903482622189,NaN,0
0,1,1,10,5,1,-0.542633917414396,0.539745357992211,-0.108996074157945,0.122086459694516,-0.531237715768131,-0.396641552863657,-0.0230792441279709,-0.0898001590899989,-0.520530654094978,0.593847061512429,0
0,1,0,6,5,1,0.394872976230763,0.0702203583713499,-0.447936654088299,-0.404970812382116,0.0200473487698295,-0.19579497360678,NaN,NaN,NaN,NaN,1
1,1,0,10,5,1,-0.584666581682752,0.341066289381224,-0.53824711453242,0.527772632627491,-0.341606903590559,-0.455855070325649,0.0902701317198371,0.00762694204296549,-0.568261611004065,0.441017589701775,0
0,1,0,7,5,1,-0.554623567681318,0.196739929779066,-0.592585674609602,0.412291573519914,0.599817106809179,0.478187931418462,-0.548593223490739,NaN,NaN,NaN,1
1,1,1,9,5,1,0.567299942544318,0.272899341102408,-0.384320382072917,0.574211111012019,0.362591822716886,-0.346426089269787,0.309421719787982,0.382716477522417,-0.516375099838954,NaN,1
1,1,0,5,5,1,0.00461388721501034,-0.339047287193077,0.427604189339663,-0.450151772268177,-0.0836155919163188,NaN,NaN,NaN,NaN,NaN,0
1,1,1,7,5,1,-0.452279933316704,0.465962087205629,-0.0663233796418557,0.215008526528896,-0.197201163240898,0.586583615698798,-0.373867898226601,NaN,NaN,NaN,1
0,1,1,8,5,1,-0.23059169314629,0.52772129911259,-0.463980194331178,-0.580977714689104,-0.421334345070222,0.0134664567249412,-0.0951047894765769,-0.274805871681766,NaN,NaN,0
0,1,1,6,5,1,0.472694394666367,0.204086898051541,0.262067440381576,0.149567874264238,-0.590285040548755,0.161622834522226,NaN,NaN,NaN,NaN,0
1,1,1,8,5,1,-0.124181859106819,0.106624740739976,0.518650541565886,0.508322371409637,0.0131221462864093,0.337803431771995,0.552284120506781,-0.20156168207062,NaN,NaN,1
0,1,1,7,5,1,-0.582059241433601,0.516953339471229,-0.572686982588677,-0.341659201476596,-0.174390369868912,0.234191641857704,-0.473847801660821,NaN,NaN,NaN,0
0,1,0,6,5,1,0.160469995183631,-0.566518399493686,-0.281120788657254,-0.0178715624620597,-0.55247854808937,-0.21028856266806,NaN,NaN,NaN,NaN,1
0,1,1,9,5,1,0.544187869195707,-0.517814298553675,0.0586501226740116,0.245850442845173,-0.380437579432654,0.252536321307102,-0.482968942124772,-0.0760635005820342,-0.287708845429106,NaN,0
0,1,1,5,5,1,-0.591207386999359,-0.12132238768567,0.241359647272559,0.432572103322469,-0.260444659571527,NaN,NaN,NaN,NaN,NaN,0
1,1,0,10,5,1,0.596151010675094,0.475187550627568,0.230598429946822,0.547439640614351,-0.184805323240997,0.255780708657927,-0.572584410320155,-0.164244996963394,-0.597540712547881,0.553985141664046,0
0,1,0,5,5,1,-0.315574453594076,0.598182697015547,-0.594695629594912,-0.599542874894748,-0.445034769225884,NaN,NaN,NaN,NaN,NaN,1
1,1,1,8,5,1,0.189477048477628,0.122017253240797,0.535440644445795,0.591115332699179,0.181329408318353,0.59716840414344,0.351381070914526,0.422227564984525,NaN,NaN,1
0,1,1,8,5,1,-0.501242298775738,-0.315001651790373,0.549508293285377,0.175572936017472,-0.568043014067375,0.301065489407369,0.199397014535202,-0.490013514050262,NaN,NaN,0
1,1,0,6,5,1,-0.246149700105699,0.595871396702403,-0.576780192751906,-0.363984875873111,-0.0656118213266099,-0.467956483715711,NaN,NaN,NaN,NaN,0
0,1,1,7,5,1,0.239129526637017,-0.0272086900212891,-0.594231801003656,0.327415875679992,0.495206075003829,-0.23089272075943,-0.457020289837861,NaN,NaN,NaN,0
1,1,1,7,5,1,-0.414659144970763,-0.474698142954531,0.584518464416926,0.227671765988373,0.46516189327773,-0.55858334900604,0.524204271928467,NaN,NaN,NaN,1
0,1,1,10,5,1,0.324471416369761,-0.438861782687612,-0.523036138979261,-0.335721577666276,0.483245373441178,0.47558173167039,0.289331600092198,0.274686933801625,-0.14316079913448,-0.425613658518668,0
0,1,0,9,5,1,-0.571193484653569,0.599987682272091,0.599509230428027,0.311917393317726,-0.53523598188365,-0.434083318781293,-0.306401160225629,0.479664345060692,-0.516702997130909,NaN,1
1,1,0,5,5,1,-0.00504636673398362,-0.112240210326912,-0.119107787422847,0.59998645818468,0.49501210372472,NaN,NaN,NaN,NaN,NaN,0
1,1,0,6,5,1,0.583607446394439,0.358870924475855,0.597086773180767,-0.330196979879207,-0.225833861619444,0.495252387018882,NaN,NaN,NaN,NaN,0
0,1,1,7,5,1,0.270154532752275,-0.019247708113396,-0.574991696099906,-0.377196850663864,-0.237438973800408,-0.511881935001978,0.321916615452927,NaN,NaN,NaN,0
1,1,0,5,5,1,0.226474433106165,0.288468207732822,-0.180649943563266,-0.539749716938092,-0.538414042314197,NaN,NaN,NaN,NaN,NaN,0
0,1,0,10,5,1,-0.491911536831964,-0.551221839574054,-0.0153703397467116,-0.595573605282788,-0.246570529375008,-0.548382169419559,0.326075002215873,-0.102693965853564,0.428691984015895,0.146466567471046,1
1,1,1,5,5,1,-0.498024913286768,0.278699306041088,-0.0802401700408304,0.587392623182902,0.597773569973032,NaN,NaN,NaN,NaN,NaN,1
1,1,1,10,5,1,0.527204501091478,0.512488863814936,-0.21559176957677,-0.503357882370013,0.552367387803797,0.315862040574353,-0.16348186193629,0.535851598288487,-0.558111486127597,0.597842187023835,1
1,1,1,6,5,1,0.587808275458208,0.0116075802809927,0.595854093711381,0.0251446321488949,0.597853699017087,0.13027320126298,NaN,NaN,NaN,NaN,1
0,1,1,9,5,1,-0.599776965102924,-0.591939221542347,-0.599929930291464,0.573353934135328,0.0936379503731759,0.47958098338266,0.525603909581778,-0.281120783746191,-0.31158853959302,NaN,0
1,1,1,6,5,1,0.393822191766391,0.187862613093772,0.0998019593048212,0.438966131534887,0.0680216989998746,0.135436848846794,NaN,NaN,NaN,NaN,1
0,1,1,6,5,1,0.224865438170347,-0.0763713067023305,-0.0962855794331908,-0.562227167777111,0.547202872636964,-0.456213610450813,NaN,NaN,NaN,NaN,0
0,1,0,9,5,1,-0.356087279356559,-0.599545572993683,0.0277599592408505,0.580158408145291,0.335907770659339,0.567415969071155,-0.33688276085516,0.074381975154266,-0.599615565981192,NaN,1
0,1,0,9,5,1,0.599992873265346,0.556858315413184,0.235789061919355,0.556723686937719,-0.19154324986753,-0.597174179935546,0.330221681185073,-0.212669115330271,-0.578685659759745,NaN,1
1,1,0,6,5,1,0.0361414056288853,-0.196831501196634,-0.0492946026360751,-0.187847373989059,-0.0263325943519675,0.311459117163148,NaN,NaN,NaN,NaN,0
0,1,1,9,5,1,0.480130957783534,0.538230630878473,-0.13223435191401,-0.150575090025801,-0.254508401463492,0.122425451597975,-0.580168133863931,0.460704137439285,-0.429782079194665,NaN,0
1,1,0,10,5,1,0.589993431892647,-0.590072509074224,-0.559413169099065,-0.597418579989858,0.00292687286968397,0.296907632718867,0.4369179176953,-0.274308542081533,0.255481878657193,0.345803551996802,0
0,1,0,7,5,1,0.348738250731824,-0.463927476229552,0.598701650542486,-0.071513201161436,-0.50017251796384,0.341994306924115,0.0618026429669685,NaN,NaN,NaN,1
1,1,0,8,5,1,-0.26994594262486,-0.400306821808545,-0.49285470508418,0.514606276629991,0.108198909027962,-0.534799110935622,-0.0334089997035901,-0.418592034151852,NaN,NaN,0
1,1,1,7,5,1,-0.322971017306375,-0.591746531171007,0.445191447329645,0.285156425161807,-0.283025504933394,0.564816631838862,0.563861330014539,NaN,NaN,NaN,1
1,1,1,7,5,1,0.373940524724364,0.503194496689634,-0.592680040488369,0.426842806476198,-0.576726063506836,0.590876927706212,0.0602867465079264,NaN,NaN,NaN,1
1,1,1,8,5,1,-0.305865919929725,0.33504269406855,0.279423231793108,-0.509677963859018,0.471976285399233,0.594574400426457,-0.489418840872087,0.00518719861794565,NaN,NaN,1
0,1,1,10,5,1,-0.590034908783979,-0.542027661524205,-0.0251045946868826,-0.0356623943775,0.228997676690375,-0.249100763074371,-0.580821516885383,-0.387732287285534,0.580413819025734,0.449745073153053,0
0,1,1,5,5,1,0.135108057018726,-0.554271264890082,0.215690271384106,0.219943648180726,-0.572468111262526,NaN,NaN,NaN,NaN,NaN,0
0,1,0,5,5,1,0.508463910038421,-0.375965657763046,-0.164557160690202,-0.0401062765528068,0.34255048293317,NaN,NaN,NaN,NaN,NaN,1
1,1,1,6,5,1,-0.418493449157245,0.180854500741129,0.155876706192073,-0.233549205818255,-0.495545182687223,0.551979214936689,NaN,NaN,NaN,NaN,1
0,1,0,6,5,1,0.578055959609335,-0.0891687263204932,0.320402789394651,0.369635172653711,0.152797371712968,-0.584068265741505,NaN,NaN,NaN,NaN,1
1,1,1,9,5,1,-0.0518818106148951,-0.000994724259757993,-0.354374848407421,-0.0245351562176685,-0.369550962835384,0.595907570709758,0.578915945476667,0.245289780455965,0.596379257206311,NaN,1
1,1,0,6,5,1,-0.452301524558937,-0.511055531911008,-0.021823594821348,-0.550563080694264,0.103621416601601,-0.063095365980998,NaN,NaN,NaN,NaN,0
1,1,1,10,5,1,0.182379107464401,0.0737158758225756,0.5905905048414,-0.498536487293383,0.308581399418776,0.581915340134747,-0.258189636741953,0.519286018791435,0.0604460279024346,0.262191777890406,1
0,1,0,7,5,1,0.219547737296987,0.495722296103944,0.20394432455362,-0.0319635509975869,-0.0511341763357971,0.0371482616628266,-0.519501840430879,NaN,NaN,NaN,1
1,1,0,10,5,1,0.555712799218233,0.266561413383597,0.598551319833534,0.276880191751054,0.0684814996458827,-0.597080497650299,-0.13549685936485,-0.579429284287727,0.0418824487558478,0.363270375215393,0
0,1,1,8,5,1,0.598754097390531,-0.518219181325773,0.592588968393741,0.26763185138947,-0.574345957012859,-0.585761597038248,-0.203449662347806,0.547049534268718,NaN,NaN,0
0,1,0,10,5,1,0.599386485842848,0.554101588477806,0.0998755510343193,0.0393921702124908,0.0548697615082841,0.181015140180925,-0.309649152348638,0.23230743593002,0.330994380425751,0.00595369429894087,1
1,1,0,8,5,1,0.592298754525258,0.137659377466559,0.0406147106443465,0.232941989562151,0.527609950800896,-0.59896355885288,-0.520568190113056,-0.216950513085146,NaN,NaN,0
0,1,1,7,5,1,0.53688625884195,0.598393582507856,0.286451666720275,0.154504444767261,-0.552133332169645,-0.154095234343821,-0.194212893314548,NaN,NaN,NaN,0
0,1,1,7,5,1,0.118038446209209,-0.225008859017074,0.291915121264549,0.220093223820962,-0.298784666603667,-0.397307101942111,-0.366163056361113,NaN,NaN,NaN,0
1,1,1,8,5,1,0.579868998030549,-0.562712153445223,-0.550590116041448,0.137141521418737,0.533649803442025,-0.134580610397227,0.549195534425939,0.594579689620946,NaN,NaN,1
0,0,0,9,5,1,0.239163284761037,0.0898068521169087,-0.593784781427921,0.189560580417492,-0.47492122865568,-0.599349486192147,-0.562076341624104,-0.35338863495703,-0.471197309792038,NaN,0
1,1,0,8,5,1,-0.593208435495936,0.0336625640755272,0.170204328521604,-0.414704711087537,0.0250732129779867,-0.524786376058192,-0.551377923224595,0.499286023713303,NaN,NaN,0
1,1,0,5,5,1,-0.00676490453924379,0.351937684123159,0.0973411238089368,-0.267887514717609,0.361768016487447,NaN,NaN,NaN,NaN,NaN,0
0,1,1,7,5,1,-0.599990726822111,0.453380956231054,0.598075866398712,0.412446784055153,-0.549616913573607,0.594998465473402,-0.0911934283175747,NaN,NaN,NaN,0
0,1,0,5,5,1,-0.476105782617076,0.0986921012911885,0.598768180796857,-0.30499074810464,-0.0116647996737455,NaN,NaN,NaN,NaN,NaN,1
1,1,1,5,5,1,0.293926072050554,0.00657514316224972,-0.204947247860353,0.449266610965475,0.318215378536501,NaN,NaN,NaN,NaN,NaN,1
0,1,0,8,5,1,-0.0314596358759696,0.50735674317899,0.113888251076036,-0.27910072128473,-0.150675557254924,0.563430556771609,-0.39413045994894,0.567942438865394,NaN,NaN,1
0,1,1,9,5,1,0.587628459009637,0.252372956169882,0.378391584935126,0.0634573659225717,-0.130502841706099,-0.380164173484786,0.047629777144395,0.541843462595445,-0.542405690415443,NaN,0
1,1,1,8,5,1,0.499331938618213,0.351931351000451,0.277550405976879,-0.0327135593966311,0.469393179467277,0.369231878250165,0.581602535706778,-0.206806742260148,NaN,NaN,1
0,1,0,7,5,1,-0.576451863902162,0.430866205577158,-0.427626003068936,0.418725643404075,-0.328319916713713,-0.492234208014816,-0.592052005261246,NaN,NaN,NaN,1
1,1,0,8,5,1,0.0108453880328204,-0.252225397799426,-0.00766553663239103,-0.597760902882447,0.358823621659962,0.274656456145804,-0.586387276469711,0.466291489955355,NaN,NaN,0
0,1,1,9,5,1,0.0349038449188491,0.0872061095488714,0.260261387571108,0.250987230633457,0.200373400061162,-0.594874330467501,-0.478254078718967,0.427664704589813,-0.00986045742960664,NaN,0
0,1,0,6,5,1,-0.0602372150910579,0.0390015623066996,0.478013683652721,-0.376310686952182,0.288726398550617,0.486807769539167,NaN,NaN,NaN,NaN,1
0,1,0,7,5,1,0.517597490828632,0.188629844222197,0.597210576288994,-0.304255489909225,-0.108709039060295,-0.523772164147432,-0.334527218616107,NaN,NaN,NaN,1
1,1,0,5,5,1,0.131842458303821,-0.297163427172972,0.558046426638843,0.0581311715908944,0.19015656211111,NaN,NaN,NaN,NaN,NaN,0
0,1,1,5,5,1,-0.361934579893051,-0.224310375071732,-0.173729453843811,-0.53382421971886,0.599853028504022,NaN,NaN,NaN,NaN,NaN,0
1,1,1,7,5,1,-0.0711993043629724,-0.552702956802893,-0.57002795008065,0.241763995099716,0.481199290579518,0.352922780712761,0.456700122603851,NaN,NaN,NaN,1
1,1,0,10,5,1,0.405401511991486,-0.0636462505217226,-0.490112274210713,-0.453432351636785,-0.0602953551796797,0.224150963615268,-0.561247447040521,-0.579430915945223,-0.402548850276575,0.489015806597096,0
1,1,0,6,5,1,0.464249179165455,-0.477588330555723,0.227856331951655,0.587520117310317,0.310817796490537,0.196242527922062,NaN,NaN,NaN,NaN,0
1,1,1,8,5,1,-0.391700483193383,-0.361717501484331,0.599841309190071,-0.427886466405955,0.429593241633507,0.161200905154473,0.586864621726032,0.419418850836804,NaN,NaN,1
1,1,1,5,5,1,-0.212968759628536,-0.406841950243603,0.555733693316583,0.304038900070548,0.552714650009898,NaN,NaN,NaN,NaN,NaN,1
1,1,0,7,5,1,-0.244050080467158,-0.493821892935432,-0.532336688729564,0.34378955448399,-0.354827176026867,0.0705802233075473,0.557341977162156,NaN,NaN,NaN,0
0,1,1,10,5,1,-0.272408360143577,0.453171674389935,-0.183256934089349,-0.590822874349406,-0.0849327355466152,0.550355409599935,0.549236474407429,-0.596367812777196,-0.329840851902977,-0.0473592092839659,0
0,1,0,6,5,1,0.15155734335503,-0.450937129808341,0.373876815870551,-0.598362156752117,0.505071952973743,-0.593779938381416,NaN,NaN,NaN,NaN,1
1,1,1,9,5,1,-0.436366099692516,0.248651791428833,-0.599289606709096,0.472887122635498,-0.179716053634175,-0.17003997507161,0.582914154189642,-0.593550702464688,-0.217205529362558,NaN,1
0,1,0,5,5,1,0.183370492781767,0.215368531680262,0.462789813524103,-0.596913902525854,-0.489229297207939,NaN,NaN,NaN,NaN,NaN,1
1,1,1,10,5,1,0.50971238755003,0.588092510433364,-0.150620776404795,-0.19511174858168,0.385867917345824,0.599727522695389,0.402931750155535,0.301025250012404,-0.472003630310361,0.351145127875959,1
1,1,0,10,5,1,-0.308715882702413,0.3780189144773,0.175375366409155,-0.598606331230572,0.222401825537339,-0.323765846656102,-0.00773864289355324,-0.00541482683770332,0.244664405572454,-0.10589536562381,0
1,1,1,5,5,1,0.568394995611382,-0.597241696166872,0.458170170547706,0.363935208405424,0.0742223342813141,NaN,NaN,NaN,NaN,NaN,1
0,1,1,5,5,1,-0.596959204623396,-0.131483916160024,-0.599407261928318,-0.51921670295097,-0.457621734143526,NaN,NaN,NaN,NaN,NaN,0
0,1,1,7,5,1,-0.598726246298222,0.4655949128039,-0.590206741679892,0.241510904955324,-0.465256546966094,0.348995667464094,-0.207155299360276,NaN,NaN,NaN,0
0,1,1,9,5,1,-0.477536622641781,0.137996073314959,-0.561095723223506,-0.56363762464563,0.139346052948861,-0.57563128885042,0.0870788133777054,0.599202971401537,0.16911708546767,NaN,0
1,1,1,8,5,1,0.42636734955015,0.539051838407463,0.56148547388941,-0.520054417973653,0.486385482193772,0.370018243960618,-0.257809409331245,0.569194048359775,NaN,NaN,1
0,1,1,6,5,1,-0.0909833277346946,-0.587536322266362,-0.594798140623558,0.217238470344718,-0.421761894660833,-0.294025136038773,NaN,NaN,NaN,NaN,0
0,1,0,9,5,1,0.589994534453601,0.300662718258359,0.372122877118999,0.599995323566996,-0.350968856208379,-0.235394844594136,-0.599981249133291,-0.201274271535243,0.0837426984628631,NaN,1
0,1,0,9,5,1,0.0028862006334996,0.117891261857102,-0.210430125643055,0.108297434443571,0.549734202786884,0.380244413087683,0.249738198450483,0.581497811923323,-0.408340755382014,NaN,1
1,1,0,8,5,1,0.316089356511569,-0.595396244213355,-0.301667520806413,0.259594954290431,-0.505709571841574,-0.556173243852315,0.591474771514039,-0.0454503087658492,NaN,NaN,0
1,1,1,10,5,1,0.369704576782745,0.56862814101631,-0.594219045530607,0.55836397295561,0.54443853662832,0.239399016902445,0.594141762162419,0.459587689910677,-0.327344835715306,0.393669566238869,1
1,1,0,9,5,1,-0.0642159066651941,0.059010335259363,0.267136366005582,-0.428985575492295,0.544113743235187,0.591831737070712,0.349059400377127,-0.264773174818218,0.545076707864134,NaN,0
0,1,0,8,5,1,0.565909687485247,0.549399260644144,-0.57651805570653,0.582635397874327,-0.415637399246411,-0.473910095638393,0.293551633454392,0.276878187903734,NaN,NaN,1
1,1,0,5,5,1,0.0252048373552467,0.427985274476857,-0.222391717980708,0.588864817339877,0.0146438575978495,NaN,NaN,NaN,NaN,NaN,0
0,1,1,9,5,1,-0.588758094917215,-0.533945850882224,0.460176861173964,-0.587001313507338,0.546564585201866,0.152208795735068,-0.591830663930705,-0.598224295414679,-0.579998074779865,NaN,0
1,1,0,7,5,1,0.557094076515372,0.0492500893961479,0.305413840460654,0.566075735554592,0.120965938963615,0.443095165242788,0.0199745456128526,NaN,NaN,NaN,0
0,1,1,6,5,1,0.595981501890292,-0.437206035839677,0.182533436661958,-0.544705037420128,-0.474731987361394,0.031973311251869,NaN,NaN,NaN,NaN,0
1,1,1,7,5,1,-0.478943245049511,-0.096220747364151,-0.586506259810737,-0.593984867651527,-0.511870808763213,-0.444588272690222,0.588307002389341,NaN,NaN,NaN,1
1,1,1,9,5,1,0.24393789024006,0.599999896542094,-0.486098015489193,-0.489525338354235,0.347639277153435,-0.595582316029485,-0.5609944036759,-0.28086537213384,0.443237023192047,NaN,1
1,1,0,7,5,1,-0.340520736586846,-0.599495651167489,-0.407542820664656,-0.521080609579212,0.522242707856599,0.179116324267456,-0.587852688754352,NaN,NaN,NaN,0
1,1,1,8,5,1,0.557976921857845,-0.104203536377572,-0.0977125266400788,0.379863377301894,0.57185662145035,-0.322174953613268,0.311063628435952,0.593146224688902,NaN,NaN,1
1,1,1,10,5,1,-0.459234918065014,0.352058058018394,0.0231122222866436,-0.566031771647855,0.527234539781149,0.568833549996887,0.356864662914907,0.0520740305283547,0.0228805958636939,0.480200806852713,1
0,1,1,10,5,1,-0.430278132861143,-0.511922471957552,0.0886172234929966,-0.54047951863408,0.214039676188852,-0.150316990024324,-0.444778436732066,0.255083229943802,0.503670618355051,0.545352960560204,0
1,1,1,6,5,1,-0.586519829984383,-0.515000488460129,0.561693278937269,0.417835786110279,-0.08689536324733,0.534166851124931,NaN,NaN,NaN,NaN,1
0,1,1,8,5,1,-0.478168379453241,-0.597771881897006,-0.443135759481138,-0.592515776739088,-0.579375701281637,0.320909384636489,0.263786773036127,-0.239876354098321,NaN,NaN,0
1,1,1,5,5,1,-0.499320000557769,0.599744627599655,0.079413030759801,-0.267495428276552,0.567175983046072,NaN,NaN,NaN,NaN,NaN,1
1,1,1,6,5,1,0.595819095931064,0.196102201504948,0.132924841221998,0.57950539217779,-0.146545224489401,0.43070561516958,NaN,NaN,NaN,NaN,1
0,1,1,8,5,1,-0.580753634626757,-0.59967634136347,-0.179187448721503,-0.525607026029246,-0.41400205047416,-0.13404366267854,0.587560026965172,-0.378202930545791,NaN,NaN,0
1,1,1,10,5,1,0.173306581322046,0.561406881823668,0.594853493438543,0.498841523004803,-0.585162860089404,0.425966583465096,0.100582598231405,0.550961633729808,0.599988027865777,0.075204314811373,1
0,1,1,6,5,1,-0.572722526927593,0.470517104662524,-0.233041670158608,-0.522277172769663,-0.356748163510432,-0.225618526038815,NaN,NaN,NaN,NaN,0
1,1,1,9,5,1,-0.472486023095495,0.599804065745383,0.550074423108779,0.590201272333564,0.55309665459959,0.599963333816607,0.0391439367870921,0.587553592081161,0.562500406093376,NaN,1
0,1,1,10,5,1,0.280333508855879,-0.25943907538716,0.480111602019345,-0.452488277889317,0.57916644920683,-0.595000745380231,0.206041734431356,-0.573022328483399,0.59156637245803,-0.537452739311086,0
1,1,1,7,5,1,0.599455838011992,0.322248047809762,-0.331343437551306,-0.347749359399092,0.599898606298286,0.0742280540018991,0.0934867918574322,NaN,NaN,NaN,1
0,1,1,5,5,1,0.460910788356737,-0.450672550730724,-0.0158324145257966,-0.468129685726104,-0.523495124209143,NaN,NaN,NaN,NaN,NaN,0
0,1,1,9,5,1,-0.364603717657157,-0.587865631205287,0.0222649400235362,-0.517662916968424,-0.472262979149059,0.335036757516659,-0.569844065526406,-0.5806856779324,0.592945583004142,NaN,0
0,1,1,10,5,1,0.559883828748551,-0.588237932053531,0.599935762829122,-0.367853541074861,-0.312221398993571,0.596631902339545,0.0470800169563784,-0.333515674628394,-0.0836825187034434,-0.556066672976961,0
1,1,1,10,5,1,0.501061156635695,-0.260524809369363,0.19720563995901,0.405281666574417,0.229993131890772,0.381858413070643,0.345460069202452,0.406485119921849,-0.0779355323971259,0.505561005735876,1
0,1,0,5,5,1,0.0166101181673046,0.209930950727254,-0.416919046766751,-0.393149126272998,-0.492378681216284,NaN,NaN,NaN,NaN,NaN,1
1,1,1,7,5,1,-0.553268483556289,0.46662410595969,0.35272443743828,0.169014879250487,-0.589428401416334,-0.584698762025988,0.281598079950091,NaN,NaN,NaN,1
